"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets Received","Likes Received","Tweet Location","Tweet Language","User  Id",Name,Username,"User Bio","Verified or Non-Verified","Profile URL","User Followers","User Following","User Account Creation Date"
"""1560126034598678528""",https://twitter.com/BelarusUkraine/status/1560126034598678528,"18 Aug 2022 04:46:47","""71-я егерская бригада Украины🇺🇦 уничтожила российский БТР-82А с помощью сброшенного с дрона боеприпаса (Луганская область).
#Ukraine #UkraineRussianWar #UkraineWar #War https://t.co/m9405rEoTQ""",ReTweet,"""Twitter for Android""",0,0,"""""",Russian,"""289217094""","""Беларуска-Українська Русь""",BelarusUkraine,"""Разам і назаўжды! Слава Україні! Жыве Беларусь!""",Non-Verified,https://twitter.com/BelarusUkraine,739,872,"28-Apr-2011 07:16:09"
"""1560125981414887425""",https://twitter.com/BelarusUkraine/status/1560125981414887425,"18 Aug 2022 04:46:34","""Спецназ ССО «Азов»🇺🇦 вступает в бой и уничтожает бронетанковую колонну российских оккупантов. 
#Ukraine #UkraineRussianWar #UkraineWar #War https://t.co/BbZ67IpzKL""",ReTweet,"""Twitter for Android""",0,0,"""""",Russian,"""289217094""","""Беларуска-Українська Русь""",BelarusUkraine,"""Разам і назаўжды! Слава Україні! Жыве Беларусь!""",Non-Verified,https://twitter.com/BelarusUkraine,739,872,"28-Apr-2011 07:16:09"
"""1560125650253619202""",https://twitter.com/koGDHp3z7q1YqDF/status/1560125650253619202,"18 Aug 2022 04:45:15","""Видео обстрела Энергодара русней. Камера наружного наблюдения засняла прилет мины 14 августа. Видео для Гааги.
#visabanforrussians #UkraineRussianWar #StandWithUkraine #UkraineWar #UkraineUnderAttack https://t.co/9E5PuXIl4A https://t.co/AFRzmAbb82""",ReTweet,"""Twitter for iPad""",0,0,"""""",Russian,"""923464369777860610""","""Главізніна Світлана""",koGDHp3z7q1YqDF,"""❤️🇺🇦✌️""",Non-Verified,https://twitter.com/koGDHp3z7q1YqDF,318,1351,"26-Oct-2017 08:20:37"
"""1560125243309469696""",https://twitter.com/r73538429/status/1560125243309469696,"18 Aug 2022 04:43:38","""@POTUS @washingtonpost @cnni @BBCWorld @BBCHindi @ravishndtv @narendramodi @BorisJohnson @UNHumanRights @mewatisanjoo Hello Global Leaders, 
May Lord Krishna bless you with everything. 

Hope, you would be aware future of &gt;15k medical students is in dark due to #UkraineWar.
I heard you work lot for humanity,  
are these students are not human ?
Is this problem a not big issue?
May please support https://t.co/w1NvmZkj7P""",ReTweet,"""Twitter for Android""",27,0,"""""",English,"""1512293529367633920""","""Babita Roy""",r73538429,"""""",Non-Verified,https://twitter.com/r73538429,141,333,"08-Apr-2022 04:57:52"
"""1560125066263789569""",https://twitter.com/OsaMorska/status/1560125066263789569,"18 Aug 2022 04:42:56","""17/8
🇺🇦⚡️🇷🇺🔥☠️

This #russian paarship acc. quit the Chatroom by cosplay. 
I just thinking about her cat...

#ukraine #ukrainian #ukrainekrieg #ukrainewar #ukrainerussiawar #stopPutin #russiaisaterroriststate  #Donbass https://t.co/7zrtvwMVox""",ReTweet,"""Twitter for Android""",3,0,"""""",English,"""2916058432""","""OsaMorska 🇵🇱""",OsaMorska,"""Serce Polską wypełnione. Od zawsze jak w ruchu drogowym PRAWA strona.Tęczę oglądam tylko po wiosennym deszczu..z żoną..na łące nad Wisłą!🇵🇱🇵🇱🇵🇱""",Non-Verified,https://twitter.com/OsaMorska,3894,5001,"11-Dec-2014 18:58:03"
"""1560124991093735424""",https://twitter.com/MannJezza/status/1560124991093735424,"18 Aug 2022 04:42:38","""Good boy rising with good men from Russia!

#UkraineWar #Ukraine #Russia #ukrainerussiawar #Putin #China #Taiwan #中国 #台灣 #俄罗斯 #乌克兰 https://t.co/yIxmnzwRaM""",ReTweet,"""Twitter Web App""",1,0,"""""",English,"""1547152253546479616""","""Jezza KIWI""",MannJezza,"""Give them a taste of Kiwi! We know what's right and wrong. We fought in WWI & WWII against evil and fascists. Slava Ukraini! United we stand divided we fall""",Non-Verified,https://twitter.com/MannJezza,179,386,"13-Jul-2022 09:33:54"
"""1560124941600665601""",https://twitter.com/SanjuSaurav/status/1560124941600665601,"18 Aug 2022 04:42:26","""@POTUS @washingtonpost @cnni @BBCWorld @BBCHindi @ravishndtv @narendramodi @BorisJohnson @UNHumanRights @mewatisanjoo Hello Global Leaders, 
May Lord Krishna bless you with everything. 

Hope, you would be aware future of &gt;15k medical students is in dark due to #UkraineWar.
I heard you work lot for humanity,  
are these students are not human ?
Is this problem a not big issue?
May please support https://t.co/w1NvmZkj7P""",ReTweet,"""Twitter for Android""",27,0,"""""",English,"""877899426009894913""","""Saurav Sanju""",SanjuSaurav,"""Aquarius (♒︎) 
Be humble!
MBBS 🌟
Medico 👨‍⚕️
@IFNMU 🇺🇦
#ukraine""",Non-Verified,https://twitter.com/SanjuSaurav,45,45,"22-Jun-2017 14:41:48"
"""1560124532203175936""",https://twitter.com/bsrvcs/status/1560124532203175936,"18 Aug 2022 04:40:48","""A young Ukrainian woman shared a Tik-Tok video about what it's like to live in a city not far from the front line. What you will see will bring tears to your eyes. Share this video, everyone should see it!
#WarInUkraine #UkraineWar #StandWithUkraine️ #russiaisateroriststate https://t.co/Php1N5pyyP""",ReTweet,"""Twitter for Android""",231,0,"""""",English,"""111432149""","""William Cooper""",bsrvcs,"""Coopers European Light Transport Services""",Non-Verified,https://twitter.com/bsrvcs,207,1000,"04-Feb-2010 22:29:04"
"""1560124282650378240""",https://twitter.com/benjamin6274/status/1560124282650378240,"18 Aug 2022 04:39:49","""#UkraineWar: Overview of Russian equipment losses added on 17/08/2022

Full list: https://t.co/wxuwtueKnD https://t.co/SI8BC11zS3""",ReTweet,"""Twitter for Android""",24,0,"""""",English,"""2493143389""","""boidin benjamin""",benjamin6274,"""""",Non-Verified,https://twitter.com/benjamin6274,31,81,"13-May-2014 15:18:12"
"""1560124238765359105""",https://twitter.com/jasmin75015/status/1560124238765359105,"18 Aug 2022 04:39:38","""#UkraineWar 
Consternant ! Les ukrainiens se préparent à l’accident nucléaire ?
et nous ???? Le nuage ne s’arrêtera pas aux frontières de la France🥵🥵🥵🥵🥵🥵""",Tweet,"""Twitter for iPhone""",0,0,"""""",French,"""2394255489""","""#fEgalité!Fraternité!Humanité!🌍🌍🌍""",jasmin75015,"""« C'est en France que je voulais réussir, Mais, jamais elle n'a voulu s'ouvrir (la porte). » Said Taghmaoui, acteur exilé aux Etats-Unis  🇫🇷 🇲🇦 🥰""",Non-Verified,https://twitter.com/jasmin75015,2093,4902,"08-Mar-2014 16:22:03"
"""1560124110906109954""",https://twitter.com/David__Howard/status/1560124110906109954,"18 Aug 2022 04:39:08","""#LePetitZ #UkraineWar #UkraineRussiaWar #Ukraine https://t.co/NNie781PKr""",Tweet,"""Twitter Web App""",0,1,"""""",,"""15475359""","""David Howard""",David__Howard,"""Marketer. Demand gen master. ICO Advisor. Photographer.""",Non-Verified,https://twitter.com/David__Howard,84,105,"17-Jul-2008 23:09:47"
"""1560124091876913152""",https://twitter.com/sarasasa86/status/1560124091876913152,"18 Aug 2022 04:39:03","""Russian military withdraws 24 fighter jets from Crimea after explosion at military airfield 
ロシア軍、クリミアから戦闘機２４機など撤収…軍用飛行場の爆発受け 
#Crimea #UkraineWar #UkraineRussiaWar 
#Russia #terrorism #Ukraine #genocide
#InhumaneRussia #RussiaTerroristState https://t.co/Xs0hHZTbct https://t.co/tcLVl3wh87""",Tweet,"""Twitter Web App""",0,1,"""""",Japanese,"""895176586101747714""","""更紗 NoWar 🇺🇦💖🇯🇵""",sarasasa86,"""Японці - з Україною. Ми вас підтримуємо.🇺🇦
Sorry for the weird English or Ukrainian comments😔

ROM専用アカです。どなたもフォロー承認いたしませんので、ご了承ください。ごめんなさい😔""",Non-Verified,https://twitter.com/sarasasa86,157,206,"09-Aug-2017 06:55:04"
"""1560124012356943874""",https://twitter.com/propisalski/status/1560124012356943874,"18 Aug 2022 04:38:44","""17/8
🇺🇦⚡️🇷🇺🔥☠️

This #russian paarship acc. quit the Chatroom by cosplay. 
I just thinking about her cat...

#ukraine #ukrainian #ukrainekrieg #ukrainewar #ukrainerussiawar #stopPutin #russiaisaterroriststate  #Donbass https://t.co/7zrtvwMVox""",ReTweet,"""Twitter Web App""",3,0,"""""",English,"""146202399""","""Ojciec Scholastyk Lump de Bot""",propisalski,"""Pan Nikt. Żyję na pustkowiu, żywię się korzonkami i owadami. Były folwarczny, płatny  pisoski troll w stopniu kaprala podchor. Pisoski  ryj i insekt""",Non-Verified,https://twitter.com/propisalski,3112,3158,"20-May-2010 21:15:21"
"""1560123800796160001""",https://twitter.com/propisalski/status/1560123800796160001,"18 Aug 2022 04:37:54","""17/8
🇺🇦⚡️🇷🇺🔥

Orcs try to enter the village of #Kamenka on two tanks without infantry cover, but they get Javelin in the fuck✨️

#Ukraine️ #ukrainian #ukrainekrieg #UkraineWar #UkraineRussiaWar #stopPutin #RussiaIsATerroristState #donbass #Kherson #Odesa https://t.co/vTakWrVTuv""",ReTweet,"""Twitter Web App""",6,0,"""""",English,"""146202399""","""Ojciec Scholastyk Lump de Bot""",propisalski,"""Pan Nikt. Żyję na pustkowiu, żywię się korzonkami i owadami. Były folwarczny, płatny  pisoski troll w stopniu kaprala podchor. Pisoski  ryj i insekt""",Non-Verified,https://twitter.com/propisalski,3112,3158,"20-May-2010 21:15:21"
"""1560123791971274752""",https://twitter.com/David__Howard/status/1560123791971274752,"18 Aug 2022 04:37:52","""#LePetitZ #UkraineWar #UkraineRussiaWar #Ukraine https://t.co/2ZC3Shk1UH""",Tweet,"""Twitter Web App""",0,1,"""""",,"""15475359""","""David Howard""",David__Howard,"""Marketer. Demand gen master. ICO Advisor. Photographer.""",Non-Verified,https://twitter.com/David__Howard,84,105,"17-Jul-2008 23:09:47"
"""1560123713814609920""",https://twitter.com/David__Howard/status/1560123713814609920,"18 Aug 2022 04:37:33","""#LePetitZ #UkraineWar #UkraineRussiaWar #Ukraine https://t.co/zP9O6bvH6C""",Tweet,"""Twitter Web App""",0,0,"""""",,"""15475359""","""David Howard""",David__Howard,"""Marketer. Demand gen master. ICO Advisor. Photographer.""",Non-Verified,https://twitter.com/David__Howard,84,105,"17-Jul-2008 23:09:47"
"""1560123584705662977""",https://twitter.com/PrytulakP/status/1560123584705662977,"18 Aug 2022 04:37:02","""#UkraineWar: Overview of Russian equipment losses added on 17/08/2022

Full list: https://t.co/wxuwtueKnD https://t.co/SI8BC11zS3""",ReTweet,"""Twitter Web App""",24,0,"""""",English,"""1505513515603435524""","""Rees""",PrytulakP,"""""",Non-Verified,https://twitter.com/PrytulakP,0,63,"20-Mar-2022 11:56:24"
"""1560123516351311872""",https://twitter.com/ragas123/status/1560123516351311872,"18 Aug 2022 04:36:46","""@POTUS @washingtonpost @cnni @BBCWorld @BBCHindi @ravishndtv @narendramodi @BorisJohnson @UNHumanRights @mewatisanjoo Hello Global Leaders, 
May Lord Krishna bless you with everything. 

Hope, you would be aware future of &gt;15k medical students is in dark due to #UkraineWar.
I heard you work lot for humanity,  
are these students are not human ?
Is this problem a not big issue?
May please support https://t.co/w1NvmZkj7P""",ReTweet,"""Twitter Web App""",27,0,"""""",English,"""1968157640""","""Vidya Sagar""",ragas123,"""CFO at Inventum""",Non-Verified,https://twitter.com/ragas123,14,11,"18-Oct-2013 04:34:39"
"""1560123507450814464""",https://twitter.com/PrytulakP/status/1560123507450814464,"18 Aug 2022 04:36:44","""#UkraineWar: Overview of Russian equipment losses added on 02/07/2022

Full list: https://t.co/fmhlTM3zHA https://t.co/wsscYe5TDD""",ReTweet,"""Twitter Web App""",83,0,"""""",English,"""1505513515603435524""","""Rees""",PrytulakP,"""""",Non-Verified,https://twitter.com/PrytulakP,0,63,"20-Mar-2022 11:56:24"
"""1560123442183241730""",https://twitter.com/Boesit/status/1560123442183241730,"18 Aug 2022 04:36:28","""A young Ukrainian woman shared a Tik-Tok video about what it's like to live in a city not far from the front line. What you will see will bring tears to your eyes. Share this video, everyone should see it!
#WarInUkraine #UkraineWar #StandWithUkraine️ #russiaisateroriststate https://t.co/Php1N5pyyP""",ReTweet,"""Twitter Web App""",231,0,"""""",English,"""229793688""","""Kristian Boe Hansen""",Boesit,"""Male""",Non-Verified,https://twitter.com/Boesit,65,192,"23-Dec-2010 10:18:12"
"""1560123254723219456""",https://twitter.com/thongcongnghet_/status/1560123254723219456,"18 Aug 2022 04:35:44","""Rút hầm cầu thành phố Ngã Bảy – Hậu Giang giá 2OOK, Bảo Hành Uy Tín https://t.co/yHqomfccP7 qua @thongcongnghet_ 
#russiaukrainewar #UkraineUnderAttack #UkraineRussia #UkraineWar

#Ukarine #RusiaVsUcrania #Donetsk #Donbass

""VÀO NICK CHỊ➡️LẤY SĐT ZALO""""",Tweet,"""Twitter Web App""",1,1,"""""",Vietnamese,"""998810489508397058""","""thongcongnghet.com.vn-Đội Thông Cống Nghẹt TPHCM""",thongcongnghet_,"""https://t.co/qzb35uzXJC chuyên rút hầm cầu,hút hầm cầu,thông cống nghẹt,sửa cống nghẹt,-XIN GỌI 0901.511.211 GẶP HOÀNG LONG BÁO GIÁ TRỰC TIẾP,GIẢM 20%""",Non-Verified,https://twitter.com/thongcongnghet_,60,265,"22-May-2018 06:19:12"
"""1560123101131718660""",https://twitter.com/Chrismark94/status/1560123101131718660,"18 Aug 2022 04:35:07","""Them staged abandoned buildings that haven't had life in them for years really set the scene. I'm sure Shevchenko is standing in the middle of a warzone. 

#UkraineRussiaWar #UkraineWar #hoax #fakewar #notreal https://t.co/zhViVR5EiS""",Tweet,"""Twitter for Android""",0,1,"""""",English,"""4816904956""","""Chris""",Chrismark94,"""28 Toon🏠

Horse racing , UFC/MMA, boxing and football follower.""",Non-Verified,https://twitter.com/Chrismark94,1334,569,"15-Jan-2016 19:09:53"
"""1560122868272439296""",https://twitter.com/todde431/status/1560122868272439296,"18 Aug 2022 04:34:12","""Ukrainian drone destroying a Russian t72b3 with a precise drop. @Rebel44CZ #UkraineWar #UkraineRussiaWar #Ukraine https://t.co/ZwOw0RN0i3""",ReTweet,"""Twitter Web App""",68,0,"""""",English,"""4831777325""","""Tord Johansson- #StandWithUkraine 🇺🇦""",todde431,"""Finns inget att säga om mig :)""",Non-Verified,https://twitter.com/todde431,28,525,"21-Jan-2016 04:53:51"
"""1560122734897639425""",https://twitter.com/rosiedickson/status/1560122734897639425,"18 Aug 2022 04:33:40","""Do we have any contacts in #Moldova? A young husky was kicked out of a car by its owner and abandoned. I have a long term foster for the dog in Germany but need transport and rescue back up. He’s exhausted. #Ukraine #UkraineWar https://t.co/ilvjZeft6I""",ReTweet,"""Twitter for iPhone""",180,0,"""""",English,"""2727049920""","""rosie""",rosiedickson,"""Christian, bible believing! Hobbies; gardening, reading, hiking!""",Non-Verified,https://twitter.com/rosiedickson,391,477,"12-Aug-2014 19:24:26"
"""1560122667591680001""",https://twitter.com/2010NataLeela/status/1560122667591680001,"18 Aug 2022 04:33:24","""Утро 18 августа :
В результате утреннего удара по Слободскому району Харькова погибло два человека. 

Ещё 18 ранено, среди них - двое детей.

#UkraineWar #Kharkov #Kharkiv #russiaisateroriststate #StopPutin""",Tweet,"""Twitter for iPhone""",0,0,"""""",Russian,"""1129049987579559936""","""🇺🇦Natalia Leela""",2010NataLeela,"""""",Non-Verified,https://twitter.com/2010NataLeela,207,419,"16-May-2019 15:44:28"
"""1560122374854307840""",https://twitter.com/EricCharrat/status/1560122374854307840,"18 Aug 2022 04:32:14","""18/8
🇺🇦⚡️🇷🇺🔥

#HIMARS o clock in the donesk region now

#HIMARSoCLOCK 
#ukraine #ukrainian #ukrainekrieg #ukrainewar #ukrainerussiawar #stopPutin #russiaisaterroriststate  #donbass https://t.co/2gQgZP0yLv""",ReTweet,"""Twitter for iPhone""",11,0,"""""",English,"""1204432303""","""TheWhiteShark 🇺🇦""",EricCharrat,"""Entrepreneur, Geek, #Bitcoin #Satoshi is #HalFinney,
 #Fckputin & to all who support him 🖕! #SlavaUkrainii 🇺🇦 #NAFO #OpRussia  #OpKremlin""",Non-Verified,https://twitter.com/EricCharrat,71,648,"21-Feb-2013 12:13:33"
"""1560121499373158402""",https://twitter.com/pepe14591143/status/1560121499373158402,"18 Aug 2022 04:28:45","""🇹🇼 Taiwan donates 800 combat drones (Revolver 860) to 🇺🇦Ukraine.
#Russian #Rusia #Ukraine #ukraina #UkraineWar  #UkraineRussiaWar https://t.co/cqJwKTTSHs""",ReTweet,"""Twitter for Android""",20,0,"""""",English,"""1546585311131713536""","""pepe""",pepe14591143,"""""",Non-Verified,https://twitter.com/pepe14591143,6,221,"11-Jul-2022 20:01:04"
"""1560121415059517441""",https://twitter.com/rish_dadhich/status/1560121415059517441,"18 Aug 2022 04:28:25","""A young Ukrainian woman shared a Tik-Tok video about what it's like to live in a city not far from the front line. What you will see will bring tears to your eyes. Share this video, everyone should see it!
#WarInUkraine #UkraineWar #StandWithUkraine️ #russiaisateroriststate https://t.co/Php1N5pyyP""",ReTweet,"""Twitter for Android""",231,0,"""""",English,"""1347484025510797313""","""Rishabh""",rish_dadhich,"""~𝙈𝙀𝘿𝙄𝘾𝙊🩺🏥""",Non-Verified,https://twitter.com/rish_dadhich,22,69,"08-Jan-2021 10:04:07"
"""1560121143935307776""",https://twitter.com/VPCXZX/status/1560121143935307776,"18 Aug 2022 04:27:21","""Let's support the valiant warriors with likes and retweets ‼️
 Slava Ukraini!! 🌻🇺🇦🌻
#UkraineWar #UkraineRussiaWar https://t.co/rfmXCJb9Kv""",ReTweet,"""Twitter for Android""",27,0,"""""",English,"""1410725100270374913""","""Adrenaline""",VPCXZX,"""CBJ #80❤️ IN JAMRO WE TRUST 
 🇺🇦🇨🇦🇰🇿🏴󠁧󠁢󠁳󠁣󠁴󠁿 Ukrainian/Kazakhstani by blood""",Non-Verified,https://twitter.com/VPCXZX,23,181,"01-Jul-2021 22:21:08"
"""1560120802070220800""",https://twitter.com/kry1lbo54/status/1560120802070220800,"18 Aug 2022 04:25:59","""""United States has tied its own reputation to the outcome of the conflict... It hard to imagine Washington backing down; if Russia prevailed in Ukraine, the United States’ position in the world would suffer a serious blow."" #UkraineRussiaWar #Ukrainewar 1/ https://t.co/TfNXucQWYu""",ReTweet,"""Twitter Web App""",27,0,"""""",English,"""1296872203921825792""","""Krylan""",kry1lbo54,"""""",Non-Verified,https://twitter.com/kry1lbo54,147,198,"21-Aug-2020 18:10:21"
"""1560120615511953413""",https://twitter.com/yugan___/status/1560120615511953413,"18 Aug 2022 04:25:15","""The United States and EU countries requested a meeting of the UN Security Council on Ukraine on August 24 - RIA News

#UkraineRussiaWar #UkraineRussia #UkraineUnderAttaсk #UkraineWar""",Tweet,"""Twitter for Android""",0,0,"""""",English,"""1343032398238208002""","""𝐘𝐮𝐠𝐚𝐧 ™️""",yugan___,"""Aviation ✈ Lover | World #Omicron #COVID19SL #BreakingNews | #CricketTwitter
| NOW : #RussiaUkraineWar  #SriLankaEconomicCrisis #Protest | WAR UPDATE""",Non-Verified,https://twitter.com/yugan___,423,195,"27-Dec-2020 03:14:25"
"""1560120461652099073""",https://twitter.com/SimsalaMaya/status/1560120461652099073,"18 Aug 2022 04:24:38","""#Ukraine #ArmUkraineNow  #UkraineWar https://t.co/kokG7k0BUQ""",ReTweet,"""Twitter for Android""",1,0,"""""",,"""1493295451927465987""","""Simsala""",SimsalaMaya,"""🇩🇪🇪🇺🇺🇦🏳️‍🌈🕯🕊 Activist #humanrights #FreeUkraine #FreePalestine #FreeSyria #FreeYemen #SafeThePlanet #SaveChildren #FckAfD #FckTrump #FckPutin #NAFO""",Non-Verified,https://twitter.com/SimsalaMaya,370,1315,"14-Feb-2022 18:46:07"
"""1560120438138646529""",https://twitter.com/jeff_sippel/status/1560120438138646529,"18 Aug 2022 04:24:32","""18/8
🇺🇦⚡️🇷🇺🔥

#HIMARS o clock in the donesk region now

#HIMARSoCLOCK 
#ukraine #ukrainian #ukrainekrieg #ukrainewar #ukrainerussiawar #stopPutin #russiaisaterroriststate  #donbass https://t.co/2gQgZP0yLv""",ReTweet,"""Twitter Web App""",11,0,"""""",English,"""1501915711098146818""","""Jeff Sippel""",jeff_sippel,"""""",Non-Verified,https://twitter.com/jeff_sippel,11,56,"10-Mar-2022 13:41:38"
"""1560120372787179520""",https://twitter.com/MikelAlcaraz/status/1560120372787179520,"18 Aug 2022 04:24:17","""#RussianLosses #UkraineWar https://t.co/85ctMhzb0b""",ReTweet,"""Twitter Web App""",14,0,"""""",,"""947239277527752705""","""Mikel Alcaraz""",MikelAlcaraz,"""""",Non-Verified,https://twitter.com/MikelAlcaraz,28,120,"30-Dec-2017 22:53:37"
"""1560120014463610880""",https://twitter.com/DLaberius/status/1560120014463610880,"18 Aug 2022 04:22:51","""""United States has tied its own reputation to the outcome of the conflict... It hard to imagine Washington backing down; if Russia prevailed in Ukraine, the United States’ position in the world would suffer a serious blow."" #UkraineRussiaWar #Ukrainewar 1/ https://t.co/TfNXucQWYu""",ReTweet,"""Twitter Web App""",27,0,"""""",English,"""1492008055998877699""","""DecimusLaberius""",DLaberius,"""""",Non-Verified,https://twitter.com/DLaberius,84,197,"11-Feb-2022 05:30:25"
"""1560119359833624576""",https://twitter.com/Lera99299370/status/1560119359833624576,"18 Aug 2022 04:20:15","""Артиллерия ВСУ🇺🇦 уничтожает российских оккупантов, российские оккупационные войска бегут с позиций под огнем украинской артиллерии.
Бежать, бежать, бежать из Украины.
#Ukraine #UkraineRussianWar #UkraineWar #War https://t.co/cOfi2Lzu2O""",ReTweet,"""Twitter for Android""",6,0,"""""",Russian,"""1126538383059296262""","""Lera""",Lera99299370,"""""",Non-Verified,https://twitter.com/Lera99299370,446,1270,"09-May-2019 17:24:15"
"""1560119323338883072""",https://twitter.com/Lera99299370/status/1560119323338883072,"18 Aug 2022 04:20:06","""СОО Азов🇺🇦 уничтожает бронетехнику и штаб российских оккупантов.
#Ukraine #UkraineRussianWar #UkraineWar #War https://t.co/TniPIjhVio""",ReTweet,"""Twitter for Android""",6,0,"""""",Russian,"""1126538383059296262""","""Lera""",Lera99299370,"""""",Non-Verified,https://twitter.com/Lera99299370,446,1270,"09-May-2019 17:24:15"
"""1560119161333993474""",https://twitter.com/Pr0fM0riarty/status/1560119161333993474,"18 Aug 2022 04:19:28","""☠️Artillerymen of the 100th brigade of the DPR put to flight and destroyed an entire unit of Ukrainian militants🐽🐽🐽

In the area of ​​​​Nevelskoye, powerful and accurate

#UkraineWar #Ukraine #Russia #ukrainerussiawar #Putin #China #Taiwan #中国 #台灣 #俄罗斯 #乌克兰 https://t.co/6AUAQR4gF5""",Tweet,"""Twitter for iPhone""",0,0,"""""",English,"""1552788898866151426""","""🏆 Professor Moriarty 🏆""",Pr0fM0riarty,"""The Professor is the organizer of half that is evil and nearly all that is undetected, with tendencies of the most diabolical kind. Tweets may cause heartburn.""",Non-Verified,https://twitter.com/Pr0fM0riarty,63,35,"28-Jul-2022 22:52:08"
"""1560119128597340163""",https://twitter.com/AHanniotti/status/1560119128597340163,"18 Aug 2022 04:19:20","""Training footage of Ukrainian defenders! 💪🇺🇦 https://t.co/IrK4AnxcmZ
#UkraineRussianWar #UkraineWar""",ReTweet,"""Twitter for Android""",18,0,"""""",English,"""1496833306977001476""","""Getosmurf""",AHanniotti,"""""",Non-Verified,https://twitter.com/AHanniotti,14,530,"24-Feb-2022 13:04:14"
"""1560118730046201856""",https://twitter.com/RodMannix/status/1560118730046201856,"18 Aug 2022 04:17:45","""The older I get the more I struggle with my role as a journalist. My latest for @lithub always a pleasure to work with @JonnyDiamond 
https://t.co/nFIs5SWvCf #Ukraine️ #journalism #UkraineWar @PotomacBooks @UnivNebPress""",ReTweet,"""Twitter Web App""",1,0,"""""",English,"""1265213131""","""Rod Mannix #writingcommunity 📝📚""",RodMannix,"""Writer 📝📚
Gladly retweeting support for the writing community.
Founder of @LiteraryRetweet 📚
@RetweetWriters 📝
@LiteraryHalcyon 📖
@LitBulletin 📒""",Non-Verified,https://twitter.com/RodMannix,5739,4457,"13-Mar-2013 19:05:36"
"""1560118629936627717""",https://twitter.com/parthagenix/status/1560118629936627717,"18 Aug 2022 04:17:21","""@POTUS @washingtonpost @cnni @BBCWorld @BBCHindi @ravishndtv @narendramodi @BorisJohnson @UNHumanRights @mewatisanjoo Hello Global Leaders, 
May Lord Krishna bless you with everything. 

Hope, you would be aware future of &gt;15k medical students is in dark due to #UkraineWar.
I heard you work lot for humanity,  
are these students are not human ?
Is this problem a not big issue?
May please support https://t.co/w1NvmZkj7P""",ReTweet,"""Twitter for Android""",27,0,"""""",English,"""1512334187721764873""","""PARTHA ROY""",parthagenix,"""""",Non-Verified,https://twitter.com/parthagenix,13,23,"08-Apr-2022 07:40:12"
"""1560118489712828416""",https://twitter.com/SterlingGate/status/1560118489712828416,"18 Aug 2022 04:16:48","""What’s the deal with the Russia-Ukraine conflict? There’s an interesting debate on that unfolding in our #UndergroundKnowledge global discussion group on #Goodreads right now. Check it out or better still have YOUR say: https://t.co/jInVECdnTs?
 
#UkraineWar #Nato #Russia #Putin https://t.co/4zSpFa2J7Y""",ReTweet,"""Twitter Web App""",5,0,"""""",English,"""346130200""","""Lance Morcan""",SterlingGate,"""I am a published author (novels and non-fiction books) and screenwriter. https://t.co/LVwtPBQ6QP…""",Non-Verified,https://twitter.com/SterlingGate,7040,6939,"31-Jul-2011 19:38:10"
"""1560118225035206657""",https://twitter.com/MRHYPERPCS/status/1560118225035206657,"18 Aug 2022 04:15:45","""18/8
🇺🇦⚡️🇷🇺🔥

#HIMARS o clock in the donesk region now

#HIMARSoCLOCK 
#ukraine #ukrainian #ukrainekrieg #ukrainewar #ukrainerussiawar #stopPutin #russiaisaterroriststate  #donbass https://t.co/2gQgZP0yLv""",ReTweet,"""Twitter for iPhone""",11,0,"""""",English,"""16392119""","""Robert  Greenawalt""",MRHYPERPCS,"""I'm a willing participant in the game of Life. #Design #Music #Art #Tech #Love #Kyiv they sustain me.""",Non-Verified,https://twitter.com/MRHYPERPCS,3523,3743,"21-Sep-2008 16:13:09"
"""1560118212938850304""",https://twitter.com/balestro_beppe/status/1560118212938850304,"18 Aug 2022 04:15:42","""Piccola differenza:
La #Russia bombarda abitazioni private, ospedali, supermercati, stazioni ferroviarie, chiese, patrimoni culturali.
L'Ucraina bombarda depositi di munizioni, basi militari e linee di rifornimento.

#UkraineWar #russiaisaterrorisstate #Crimea #SlavaUkraini""",ReTweet,"""Twitter Web App""",18,0,"""""",Italian,"""1323749905580593161""","""Beppe Balestro""",balestro_beppe,"""""La mia indipendenza, che è la mia forza, implica la solitudine, che è la mia debolezza"". (cit. PPP)""",Non-Verified,https://twitter.com/balestro_beppe,373,1204,"03-Nov-2020 22:12:59"
"""1560118141656645634""",https://twitter.com/Pr0fM0riarty/status/1560118141656645634,"18 Aug 2022 04:15:25","""Street art. Getting the message across. 

#UkraineWar #Ukraine #Russia #ukrainerussiawar #Putin #China #Taiwan #中国 #台灣 #俄罗斯 #乌克兰 https://t.co/MzKQxm5pgG""",Tweet,"""Twitter for iPhone""",0,1,"""""",English,"""1552788898866151426""","""🏆 Professor Moriarty 🏆""",Pr0fM0riarty,"""The Professor is the organizer of half that is evil and nearly all that is undetected, with tendencies of the most diabolical kind. Tweets may cause heartburn.""",Non-Verified,https://twitter.com/Pr0fM0riarty,63,35,"28-Jul-2022 22:52:08"
